protein_id,x1,x2
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P01023,-0.05293229648676591,0.007081860160683878
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
P12821,-0.05116137832583692,0.007142995203760636
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q9BYF1,-0.04243869982530189,0.007840586304620192
Q76LX8,-0.05145562938413722,0.006813626021099802
Q76LX8,-0.05145562938413722,0.006813626021099802
Q76LX8,-0.05145562938413722,0.006813626021099802
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P35318,0.04278252130312603,-0.01693885036997566
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P01019,-0.026685163152259925,0.005709056054842493
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P30556,-0.02078391958592994,0.005059996422088228
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
P50052,-0.014373879334351183,0.00570390019948892
O43865,-0.029841962367269787,0.005217440079443562
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q8IUK7,-0.0371953534478083,0.005208523623191444
Q02410,-0.04150997200910482,0.0043717703085165635
Q02410,-0.04150997200910482,0.0043717703085165635
Q02410,-0.04150997200910482,0.0043717703085165635
Q02410,-0.04150997200910482,0.0043717703085165635
Q02410,-0.04150997200910482,0.0043717703085165635
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
P29972,0.004527636524522956,-0.0038898201000650843
Q9UG89,-0.01708250839158087,0.00167855096259286
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P01185,0.03322774085124044,-0.0017768527413901734
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P37288,-0.017272173176139063,0.004231750481826813
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P47901,-0.019872974237611793,0.004267271019588977
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P30518,-0.022467452272105944,0.0015546044598300794
P00918,0.005355544917803209,-0.007673716420036152
P00918,0.005355544917803209,-0.007673716420036152
P00918,0.005355544917803209,-0.007673716420036152
P00918,0.005355544917803209,-0.007673716420036152
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
P01258,0.057745937274126476,-0.026888548275430184
Q5VT19,-0.04474510671371416,0.004606800668962878
Q5VT19,-0.04474510671371416,0.004606800668962878
Q5VT19,-0.04474510671371416,0.004606800668962878
Q5VT19,-0.04474510671371416,0.004606800668962878
Q5VT19,-0.04474510671371416,0.004606800668962878
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P06307,0.5255053242505577,0.5765386752733015
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
P60953,0.03207825959420944,-0.035812118190521325
